,date,close,bitcoin_scaled,__win,price_change
1045,2017-11-11 00:00:00+00:00,6357.60009765625,872.5715406553978,2017-05-15_2017-11-11,-0.039367561532426966
1046,2017-11-12 00:00:00+00:00,5950.06982421875,1091.902567895303,2017-11-04_2018-05-03,-0.0641012751946662
1047,2017-11-13 00:00:00+00:00,6559.490234375,960.8742597478666,2017-11-04_2018-05-03,0.10242239640209054
1048,2017-11-14 00:00:00+00:00,6635.75,742.4937461688061,2017-11-04_2018-05-03,0.011625867697059871
1049,2017-11-15 00:00:00+00:00,7315.5400390625,742.4937461688061,2017-11-04_2018-05-03,0.10244358799871905
1050,2017-11-16 00:00:00+00:00,7871.68994140625,786.1698488846182,2017-11-04_2018-05-03,0.07602308228430141
1051,2017-11-17 00:00:00+00:00,7708.990234375,873.5220543162425,2017-11-04_2018-05-03,-0.020668967939835328
1052,2017-11-18 00:00:00+00:00,7790.14990234375,698.8176434529939,2017-11-04_2018-05-03,0.010527924605073773
1053,2017-11-19 00:00:00+00:00,8036.490234375,655.1415407371818,2017-11-04_2018-05-03,0.031622027190662386
1054,2017-11-20 00:00:00+00:00,8200.6396484375,829.8459516004303,2017-11-04_2018-05-03,0.02042551030055049
1055,2017-11-21 00:00:00+00:00,8071.259765625,917.1981570320545,2017-11-04_2018-05-03,-0.015776803805438673
1056,2017-11-22 00:00:00+00:00,8253.5498046875,742.4937461688061,2017-11-04_2018-05-03,0.02258507895370461
1057,2017-11-23 00:00:00+00:00,8038.77001953125,698.8176434529939,2017-11-04_2018-05-03,-0.026022716314653912
1058,2017-11-24 00:00:00+00:00,8253.6904296875,655.1415407371818,2017-11-04_2018-05-03,0.026735484363164086
1059,2017-11-25 00:00:00+00:00,8790.919921875,698.8176434529939,2017-11-04_2018-05-03,0.06508961012823454
1060,2017-11-26 00:00:00+00:00,9330.5498046875,1048.2264651794908,2017-11-04_2018-05-03,0.061384916209929856
1061,2017-11-27 00:00:00+00:00,9818.349609375,1397.6352869059879,2017-11-04_2018-05-03,0.05227985648203048
1062,2017-11-28 00:00:00+00:00,10058.7998046875,1616.0158004850484,2017-11-04_2018-05-03,0.02448987914250959
1063,2017-11-29 00:00:00+00:00,9888.6103515625,2707.9183683803517,2017-11-04_2018-05-03,-0.016919459222728545
1064,2017-11-30 00:00:00+00:00,10233.599609375,2227.4812385064183,2017-11-04_2018-05-03,0.034887536827456066
1065,2017-12-01 00:00:00+00:00,10975.599609375,1659.6919032008607,2017-11-04_2018-05-03,0.07250625667631688
1066,2017-12-02 00:00:00+00:00,11074.599609375,1266.6069787585516,2017-11-04_2018-05-03,0.009020008338809792
1067,2017-12-03 00:00:00+00:00,11323.2001953125,1353.9591841901758,2017-11-04_2018-05-03,0.02244781705038363
1068,2017-12-04 00:00:00+00:00,11657.2001953125,1484.9874923376121,2017-11-04_2018-05-03,0.02949696148075409
1069,2017-12-05 00:00:00+00:00,11916.7001953125,1484.9874923376121,2017-11-04_2018-05-03,0.022260919916632132
1070,2017-12-06 00:00:00+00:00,14291.5,2052.77682764317,2017-11-04_2018-05-03,0.19928333899191664
1071,2017-12-07 00:00:00+00:00,17899.69921875,4149.229758002151,2017-11-04_2018-05-03,0.2524716942763181
1072,2017-12-08 00:00:00+00:00,16569.400390625,3799.8209362756547,2017-11-04_2018-05-03,-0.07431961911021986
1073,2017-12-09 00:00:00+00:00,15178.2001953125,2489.537854801291,2017-11-04_2018-05-03,-0.083962012053233
1074,2017-12-10 00:00:00+00:00,15455.400390625,2445.8617520854787,2017-11-04_2018-05-03,0.01826304777546076
1075,2017-12-11 00:00:00+00:00,16936.80078125,2751.5944710961635,2017-11-04_2018-05-03,0.09585001702858464
1076,2017-12-12 00:00:00+00:00,17415.400390625,2707.9183683803517,2017-11-04_2018-05-03,0.028257970059188328
1077,2017-12-13 00:00:00+00:00,16408.19921875,2314.8334439380424,2017-11-04_2018-05-03,-0.05783393716386751
1078,2017-12-14 00:00:00+00:00,16564.0,2140.129033074794,2017-11-04_2018-05-03,0.00949530043930495
1079,2017-12-15 00:00:00+00:00,17706.900390625,1878.0724167799212,2017-11-04_2018-05-03,0.0689990576325163
1080,2017-12-16 00:00:00+00:00,19497.400390625,1878.0724167799212,2017-11-04_2018-05-03,0.10111877067699486
1081,2017-12-17 00:00:00+00:00,19140.80078125,2052.77682764317,2017-11-04_2018-05-03,-0.01828959770177695
1082,2017-12-18 00:00:00+00:00,19114.19921875,2052.77682764317,2017-11-04_2018-05-03,-0.0013897831550526577
1083,2017-12-19 00:00:00+00:00,17776.69921875,2271.15734122223,2017-11-04_2018-05-03,-0.06997415820004557
1084,2017-12-20 00:00:00+00:00,16624.599609375,3013.6510873910365,2017-11-04_2018-05-03,-0.06480953495347556
1085,2017-12-21 00:00:00+00:00,15802.900390625,2314.8334439380424,2017-11-04_2018-05-03,-0.04942670729264509
1086,2017-12-22 00:00:00+00:00,13831.7998046875,4367.610271581212,2017-11-04_2018-05-03,-0.12473030502089645
1087,2017-12-23 00:00:00+00:00,14699.2001953125,2838.946676527788,2017-11-04_2018-05-03,0.06271059463505567
1088,2017-12-24 00:00:00+00:00,13925.7998046875,2009.1007249273575,2017-11-04_2018-05-03,-0.052615134180676947
1089,2017-12-25 00:00:00+00:00,14026.599609375,1747.044108632485,2017-11-04_2018-05-03,0.007238349401918749
1090,2017-12-26 00:00:00+00:00,16099.7998046875,1834.396314064109,2017-11-04_2018-05-03,0.14780490304484267
1091,2017-12-27 00:00:00+00:00,15838.5,1747.044108632485,2017-11-04_2018-05-03,-0.01623000334522308
1092,2017-12-28 00:00:00+00:00,14606.5,1659.6919032008607,2017-11-04_2018-05-03,-0.07778514379518263
1093,2017-12-29 00:00:00+00:00,14656.2001953125,1484.9874923376121,2017-11-04_2018-05-03,0.0034026081068359976
1094,2017-12-30 00:00:00+00:00,12952.2001953125,1441.3113896218,2017-11-04_2018-05-03,-0.11626478741365659
1095,2017-12-31 00:00:00+00:00,14156.400390625,1222.9308760427393,2017-11-04_2018-05-03,0.09297263608914177
1096,2018-01-01 00:00:00+00:00,13657.2001953125,1135.578670611115,2017-11-04_2018-05-03,-0.03526321533283932
1097,2018-01-02 00:00:00+00:00,14982.099609375,1353.9591841901758,2017-11-04_2018-05-03,0.09701105608140967
1098,2018-01-03 00:00:00+00:00,15201.0,1353.9591841901758,2017-11-04_2018-05-03,0.014610795304552894
1099,2018-01-04 00:00:00+00:00,15599.2001953125,1310.2830814743636,2017-11-04_2018-05-03,0.026195657872015
1100,2018-01-05 00:00:00+00:00,17429.5,1222.9308760427393,2017-11-04_2018-05-03,0.1173329261610155
1101,2018-01-06 00:00:00+00:00,17527.0,1222.9308760427393,2017-11-04_2018-05-03,0.005593964256002754
1102,2018-01-07 00:00:00+00:00,16477.599609375,1135.578670611115,2017-11-04_2018-05-03,-0.05987336056512809
1103,2018-01-08 00:00:00+00:00,15170.099609375,1266.6069787585516,2017-11-04_2018-05-03,-0.07935014996092589
1104,2018-01-09 00:00:00+00:00,14595.400390625,1266.6069787585516,2017-11-04_2018-05-03,-0.037883681290717466
1105,2018-01-10 00:00:00+00:00,14973.2998046875,1266.6069787585516,2017-11-04_2018-05-03,0.02589167847051558
1106,2018-01-11 00:00:00+00:00,13405.7998046875,1397.6352869059879,2017-11-04_2018-05-03,-0.10468634305373908
1107,2018-01-12 00:00:00+00:00,13980.599609375,1135.578670611115,2017-11-04_2018-05-03,0.04287694975770966
1108,2018-01-13 00:00:00+00:00,14360.2001953125,1048.2264651794908,2017-11-04_2018-05-03,0.027151953173950454
1109,2018-01-14 00:00:00+00:00,13772.0,917.1981570320545,2017-11-04_2018-05-03,-0.040960445349814974
1110,2018-01-15 00:00:00+00:00,13819.7998046875,960.8742597478666,2017-11-04_2018-05-03,0.003470796157965437
1111,2018-01-16 00:00:00+00:00,11490.5,1878.0724167799212,2017-11-04_2018-05-03,-0.16854801354629112
1112,2018-01-17 00:00:00+00:00,11188.599609375,2533.213957517103,2017-11-04_2018-05-03,-0.02627391241677908
1113,2018-01-18 00:00:00+00:00,11474.900390625,1790.720211348297,2017-11-04_2018-05-03,0.025588616202702145
1114,2018-01-19 00:00:00+00:00,11607.400390625,1266.6069787585516,2017-11-04_2018-05-03,0.011546941192470182
1115,2018-01-20 00:00:00+00:00,12899.2001953125,1091.902567895303,2017-11-04_2018-05-03,0.11129105236439105
1116,2018-01-21 00:00:00+00:00,11600.099609375,1004.5503624636788,2017-11-04_2018-05-03,-0.10071171594108495
1117,2018-01-22 00:00:00+00:00,10931.400390625,1091.902567895303,2017-11-04_2018-05-03,-0.05764598936801964
1118,2018-01-23 00:00:00+00:00,10868.400390625,1091.902567895303,2017-11-04_2018-05-03,-0.005763214020962047
1119,2018-01-24 00:00:00+00:00,11359.400390625,1091.902567895303,2017-11-04_2018-05-03,0.04517684133384825
1120,2018-01-25 00:00:00+00:00,11259.400390625,960.8742597478666,2017-11-04_2018-05-03,-0.008803281560753044
1121,2018-01-26 00:00:00+00:00,11171.400390625,1004.5503624636788,2017-11-04_2018-05-03,-0.007815691506385376
1122,2018-01-27 00:00:00+00:00,11440.7001953125,829.8459516004303,2017-11-04_2018-05-03,0.024106181433931548
1123,2018-01-28 00:00:00+00:00,11786.2998046875,742.4937461688061,2017-11-04_2018-05-03,0.03020790716258779
1124,2018-01-29 00:00:00+00:00,11296.400390625,829.8459516004303,2017-11-04_2018-05-03,-0.04156515803778072
1125,2018-01-30 00:00:00+00:00,10106.2998046875,917.1981570320545,2017-11-04_2018-05-03,-0.10535219581320585
1126,2018-01-31 00:00:00+00:00,10221.099609375,960.8742597478666,2017-11-04_2018-05-03,0.011359232053877285
1127,2018-02-01 00:00:00+00:00,9170.5400390625,1266.6069787585516,2017-11-04_2018-05-03,-0.10278341963803048
1128,2018-02-02 00:00:00+00:00,8830.75,1703.3680059166727,2017-11-04_2018-05-03,-0.037052347802326
1129,2018-02-03 00:00:00+00:00,9174.91015625,1091.902567895303,2017-11-04_2018-05-03,0.03897292486481896
1130,2018-02-04 00:00:00+00:00,8277.009765625,917.1981570320545,2017-11-04_2018-05-03,-0.09786476110758918
1131,2018-02-05 00:00:00+00:00,6955.27001953125,1616.0158004850484,2017-11-04_2018-05-03,-0.159688073775511
1132,2018-02-06 00:00:00+00:00,7754.0,2052.77682764317,2017-11-04_2018-05-03,0.1148380980502293
1133,2018-02-07 00:00:00+00:00,7621.2998046875,1266.6069787585516,2017-11-04_2018-05-03,-0.017113772931712665
1134,2018-02-08 00:00:00+00:00,8265.58984375,1091.902567895303,2017-11-04_2018-05-03,0.08453807822469177
1135,2018-02-09 00:00:00+00:00,8736.98046875,960.8742597478666,2017-11-04_2018-05-03,0.0570304883149314
1136,2018-02-10 00:00:00+00:00,8621.900390625,742.4937461688061,2017-11-04_2018-05-03,-0.013171607575021225
1137,2018-02-11 00:00:00+00:00,8129.97021484375,698.8176434529939,2017-11-04_2018-05-03,-0.05705588715872303
1138,2018-02-12 00:00:00+00:00,8926.5703125,786.1698488846182,2017-11-04_2018-05-03,0.09798315081177206
1139,2018-02-13 00:00:00+00:00,8598.3095703125,742.4937461688061,2017-11-04_2018-05-03,-0.036773444973354656
1140,2018-02-14 00:00:00+00:00,9494.6298828125,698.8176434529939,2017-11-04_2018-05-03,0.10424378247495732
1141,2018-02-15 00:00:00+00:00,10166.400390625,786.1698488846182,2017-11-04_2018-05-03,0.07075267978887326
1142,2018-02-16 00:00:00+00:00,10233.900390625,698.8176434529939,2017-11-04_2018-05-03,0.0066395181584866046
1143,2018-02-17 00:00:00+00:00,11112.7001953125,698.8176434529939,2017-11-04_2018-05-03,0.08587144403833995
1144,2018-02-18 00:00:00+00:00,10551.7998046875,698.8176434529939,2017-11-04_2018-05-03,-0.05047381651325355
1145,2018-02-19 00:00:00+00:00,11225.2998046875,655.1415407371818,2017-11-04_2018-05-03,0.06382797366007706
1146,2018-02-20 00:00:00+00:00,11403.7001953125,742.4937461688061,2017-11-04_2018-05-03,0.01589270609507489
1147,2018-02-21 00:00:00+00:00,10690.400390625,742.4937461688061,2017-11-04_2018-05-03,-0.06254985596523333
1148,2018-02-22 00:00:00+00:00,10005.0,655.1415407371818,2017-11-04_2018-05-03,-0.06411363144322127
1149,2018-02-23 00:00:00+00:00,10301.099609375,567.7893353055575,2017-11-04_2018-05-03,0.029595163355822088
1150,2018-02-24 00:00:00+00:00,9813.0703125,524.1132325897454,2017-11-04_2018-05-03,-0.04737642731178388
1151,2018-02-25 00:00:00+00:00,9664.73046875,480.4371298739333,2017-11-04_2018-05-03,-0.015116557715992622
1152,2018-02-26 00:00:00+00:00,10366.7001953125,524.1132325897454,2017-11-04_2018-05-03,0.07263210586495436
1153,2018-02-27 00:00:00+00:00,10725.599609375,567.7893353055575,2017-11-04_2018-05-03,0.03462041028492202
1154,2018-02-28 00:00:00+00:00,10397.900390625,524.1132325897454,2017-11-04_2018-05-03,-0.03055299756514924
1155,2018-03-01 00:00:00+00:00,10951.0,480.4371298739333,2017-11-04_2018-05-03,0.05319339372337978
1156,2018-03-02 00:00:00+00:00,11086.400390625,524.1132325897454,2017-11-04_2018-05-03,0.012364203326180257
1157,2018-03-03 00:00:00+00:00,11489.7001953125,480.4371298739333,2017-11-04_2018-05-03,0.036377885560451406
1158,2018-03-04 00:00:00+00:00,11512.599609375,393.0849244423091,2017-11-04_2018-05-03,0.0019930384320943698
1159,2018-03-05 00:00:00+00:00,11573.2998046875,480.4371298739333,2017-11-04_2018-05-03,0.005272501204946822
1160,2018-03-06 00:00:00+00:00,10779.900390625,480.4371298739333,2017-11-04_2018-05-03,-0.06855429544313298
1161,2018-03-07 00:00:00+00:00,9965.5703125,567.7893353055575,2017-11-04_2018-05-03,-0.07554152159264864
1162,2018-03-08 00:00:00+00:00,9395.009765625,524.1132325897454,2017-11-04_2018-05-03,-0.05725317558186663
1163,2018-03-09 00:00:00+00:00,9337.5498046875,611.4654380213697,2017-11-04_2018-05-03,-0.006116008644050355
1164,2018-03-10 00:00:00+00:00,8866.0,436.76102715812124,2017-11-04_2018-05-03,-0.05050037906633488
1165,2018-03-11 00:00:00+00:00,9578.6298828125,436.76102715812124,2017-11-04_2018-05-03,0.08037783474086398
1166,2018-03-12 00:00:00+00:00,9205.1201171875,480.4371298739333,2017-11-04_2018-05-03,-0.03899407015352066
1167,2018-03-13 00:00:00+00:00,9194.849609375,436.76102715812124,2017-11-04_2018-05-03,-0.001115738597840048
1168,2018-03-14 00:00:00+00:00,8269.8095703125,567.7893353055575,2017-11-04_2018-05-03,-0.10060415105858132
1169,2018-03-15 00:00:00+00:00,8300.8603515625,611.4654380213697,2017-11-04_2018-05-03,0.003754715388062636
1170,2018-03-16 00:00:00+00:00,8338.349609375,524.1132325897454,2017-11-04_2018-05-03,0.004516309903399744
1171,2018-03-17 00:00:00+00:00,7916.8798828125,436.76102715812124,2017-11-04_2018-05-03,-0.050545940900418924
1172,2018-03-18 00:00:00+00:00,8223.6796875,567.7893353055575,2017-11-04_2018-05-03,0.03875261583209827
1173,2018-03-19 00:00:00+00:00,8630.650390625,524.1132325897454,2017-11-04_2018-05-03,0.04948766471821559
1174,2018-03-20 00:00:00+00:00,8913.4697265625,480.4371298739333,2017-11-04_2018-05-03,0.032769179973355315
1175,2018-03-21 00:00:00+00:00,8929.2802734375,480.4371298739333,2017-11-04_2018-05-03,0.00177378140724301
1176,2018-03-22 00:00:00+00:00,8728.4697265625,480.4371298739333,2017-11-04_2018-05-03,-0.02248899583456507
1177,2018-03-23 00:00:00+00:00,8879.6201171875,436.76102715812124,2017-11-04_2018-05-03,0.017316940467241214
1178,2018-03-24 00:00:00+00:00,8668.1201171875,393.0849244423091,2017-11-04_2018-05-03,-0.023818586517076114
1179,2018-03-25 00:00:00+00:00,8495.7802734375,349.40882172649697,2017-11-04_2018-05-03,-0.019882032253830628
1180,2018-03-26 00:00:00+00:00,8209.400390625,524.1132325897454,2017-11-04_2018-05-03,-0.03370848510617461
1181,2018-03-27 00:00:00+00:00,7833.0400390625,480.4371298739333,2017-11-04_2018-05-03,-0.04584504758621559
1182,2018-03-28 00:00:00+00:00,7954.47998046875,436.76102715812124,2017-11-04_2018-05-03,0.015503551724572134
1183,2018-03-29 00:00:00+00:00,7165.7001953125,524.1132325897454,2017-11-04_2018-05-03,-0.09916170347942317
1184,2018-03-30 00:00:00+00:00,6890.52001953125,611.4654380213697,2017-11-04_2018-05-03,-0.038402412643674555
1185,2018-03-31 00:00:00+00:00,6973.52978515625,436.76102715812124,2017-11-04_2018-05-03,0.012046952245941956
1186,2018-04-01 00:00:00+00:00,6844.22998046875,480.4371298739333,2017-11-04_2018-05-03,-0.018541514651980926
1187,2018-04-02 00:00:00+00:00,7083.7998046875,480.4371298739333,2017-11-04_2018-05-03,0.03500318149775883
1188,2018-04-03 00:00:00+00:00,7456.10986328125,480.4371298739333,2017-11-04_2018-05-03,0.0525579588439787
1189,2018-04-04 00:00:00+00:00,6853.83984375,436.76102715812124,2017-11-04_2018-05-03,-0.08077536819799565
1190,2018-04-05 00:00:00+00:00,6811.47021484375,480.4371298739333,2017-11-04_2018-05-03,-0.006181881962836754
1191,2018-04-06 00:00:00+00:00,6636.31982421875,524.1132325897454,2017-11-04_2018-05-03,-0.025714036045156194
1192,2018-04-07 00:00:00+00:00,6911.08984375,393.0849244423091,2017-11-04_2018-05-03,0.0414039749152079
1193,2018-04-08 00:00:00+00:00,7023.52001953125,349.40882172649697,2017-11-04_2018-05-03,0.016268081926749296
1194,2018-04-09 00:00:00+00:00,6770.72998046875,436.76102715812124,2017-11-04_2018-05-03,-0.03599192973886778
1195,2018-04-10 00:00:00+00:00,6834.759765625,393.0849244423091,2017-11-04_2018-05-03,0.009456851084145155
1196,2018-04-11 00:00:00+00:00,6968.31982421875,393.0849244423091,2017-11-04_2018-05-03,0.019541295257440066
1197,2018-04-12 00:00:00+00:00,7889.25,480.4371298739333,2017-11-04_2018-05-03,0.13215957347142857
1198,2018-04-13 00:00:00+00:00,7895.9599609375,480.4371298739333,2017-11-04_2018-05-03,0.000850519496466711
1199,2018-04-14 00:00:00+00:00,7986.240234375,349.40882172649697,2017-11-04_2018-05-03,0.011433729892771756
1200,2018-04-15 00:00:00+00:00,8329.1103515625,393.0849244423091,2017-11-04_2018-05-03,0.042932607475504134
1201,2018-04-16 00:00:00+00:00,8058.669921875,393.0849244423091,2017-11-04_2018-05-03,-0.032469305636797896
1202,2018-04-17 00:00:00+00:00,7902.08984375,393.0849244423091,2017-11-04_2018-05-03,-0.019430015082261703
1203,2018-04-18 00:00:00+00:00,8163.419921875,393.0849244423091,2017-11-04_2018-05-03,0.033071008213313824
1204,2018-04-19 00:00:00+00:00,8294.3095703125,393.0849244423091,2017-11-04_2018-05-03,0.016033678248838244
1205,2018-04-20 00:00:00+00:00,8845.830078125,393.0849244423091,2017-11-04_2018-05-03,0.06649384172813322
1206,2018-04-21 00:00:00+00:00,8895.580078125,393.0849244423091,2017-11-04_2018-05-03,0.005624118885465323
1207,2018-04-22 00:00:00+00:00,8802.4599609375,349.40882172649697,2017-11-04_2018-05-03,-0.010468133204319122
1208,2018-04-23 00:00:00+00:00,8930.8798828125,393.0849244423091,2017-11-04_2018-05-03,0.014589094689994218
1209,2018-04-24 00:00:00+00:00,9697.5,436.76102715812124,2017-11-04_2018-05-03,0.08583925965266449
1210,2018-04-25 00:00:00+00:00,8845.740234375,436.76102715812124,2017-11-04_2018-05-03,-0.0878329224671307
1211,2018-04-26 00:00:00+00:00,9281.509765625,393.0849244423091,2017-11-04_2018-05-03,0.04926320688873242
1212,2018-04-27 00:00:00+00:00,8987.0498046875,349.40882172649697,2017-11-04_2018-05-03,-0.03172543781918562
1213,2018-04-28 00:00:00+00:00,9348.48046875,305.73271901068483,2017-11-04_2018-05-03,0.04021683109778513
1214,2018-04-29 00:00:00+00:00,9419.080078125,305.73271901068483,2017-11-04_2018-05-03,0.007551987685164409
1215,2018-04-30 00:00:00+00:00,9240.5498046875,349.40882172649697,2017-11-04_2018-05-03,-0.018954109313936204
1216,2018-05-01 00:00:00+00:00,9119.009765625,349.40882172649697,2017-11-04_2018-05-03,-0.013152901248456642
1217,2018-05-02 00:00:00+00:00,9235.919921875,349.40882172649697,2017-11-04_2018-05-03,0.01282048810723992
1218,2018-05-03 00:00:00+00:00,9743.8603515625,349.40882172649697,2017-11-04_2018-05-03,0.054996192472875204
1219,2018-05-04 00:00:00+00:00,9700.759765625,355.7747773383227,2018-04-26_2018-10-23,-0.004423358338729527
1220,2018-05-05 00:00:00+00:00,9858.150390625,351.5393633223903,2018-04-26_2018-10-23,0.016224566817716637
1221,2018-05-06 00:00:00+00:00,9654.7998046875,334.59770725866065,2018-04-26_2018-10-23,-0.020627661161558696
1222,2018-05-07 00:00:00+00:00,9373.009765625,351.5393633223903,2018-04-26_2018-10-23,-0.029186523259207113
1223,2018-05-08 00:00:00+00:00,9234.8203125,347.30394930645787,2018-04-26_2018-10-23,-0.014743338221176537
1224,2018-05-09 00:00:00+00:00,9325.1796875,338.83312127459305,2018-04-26_2018-10-23,0.009784638135047633
1225,2018-05-10 00:00:00+00:00,9043.9404296875,334.59770725866065,2018-04-26_2018-10-23,-0.030159124782280503
1226,2018-05-11 00:00:00+00:00,8441.490234375,393.89350348171445,2018-04-26_2018-10-23,-0.06661368459868514
1227,2018-05-12 00:00:00+00:00,8504.8896484375,309.18522316306615,2018-04-26_2018-10-23,0.007510452811320943
1228,2018-05-13 00:00:00+00:00,8723.9404296875,313.42063717899856,2018-04-26_2018-10-23,0.025755864015266035
1229,2018-05-14 00:00:00+00:00,8716.7900390625,343.06853529052546,2018-04-26_2018-10-23,-0.0008196285477451539
1230,2018-05-15 00:00:00+00:00,8510.3798828125,317.65605119493097,2018-04-26_2018-10-23,-0.023679606291423263
1231,2018-05-16 00:00:00+00:00,8368.830078125,330.36229324272824,2018-04-26_2018-10-23,-0.016632607079429314
1232,2018-05-17 00:00:00+00:00,8094.31982421875,304.94980914713375,2018-04-26_2018-10-23,-0.032801508854120844
1233,2018-05-18 00:00:00+00:00,8250.9697265625,313.42063717899856,2018-04-26_2018-10-23,0.01935306557507685
1234,2018-05-19 00:00:00+00:00,8247.1796875,258.3602549718772,2018-04-26_2018-10-23,-0.000459344681667981
1235,2018-05-20 00:00:00+00:00,8513.25,266.83108300374204,2018-04-26_2018-10-23,0.03226197592169293
1236,2018-05-21 00:00:00+00:00,8418.990234375,296.47898111526894,2018-04-26_2018-10-23,-0.011072124702669368
1237,2018-05-22 00:00:00+00:00,8041.77978515625,309.18522316306615,2018-04-26_2018-10-23,-0.04480471395234407
1238,2018-05-23 00:00:00+00:00,7557.81982421875,372.71643340205236,2018-04-26_2018-10-23,-0.0601807030118889
1239,2018-05-24 00:00:00+00:00,7587.33984375,351.5393633223903,2018-04-26_2018-10-23,0.0039058908809461433
1240,2018-05-25 00:00:00+00:00,7480.14013671875,317.65605119493097,2018-04-26_2018-10-23,-0.014128760440268767
1241,2018-05-26 00:00:00+00:00,7355.8798828125,262.59566898780963,2018-04-26_2018-10-23,-0.016612022186092118
1242,2018-05-27 00:00:00+00:00,7368.22021484375,266.83108300374204,2018-04-26_2018-10-23,0.0016776146739540978
1243,2018-05-28 00:00:00+00:00,7135.990234375,300.71439513120134,2018-04-26_2018-10-23,-0.031517784987059407
1244,2018-05-29 00:00:00+00:00,7472.58984375,309.18522316306615,2018-04-26_2018-10-23,0.04716929232239635
1245,2018-05-30 00:00:00+00:00,7406.52001953125,292.24356709933653,2018-04-26_2018-10-23,-0.008841623265862792
1246,2018-05-31 00:00:00+00:00,7494.169921875,275.30191103560685,2018-04-26_2018-10-23,0.011834154516914039
1247,2018-06-01 00:00:00+00:00,7541.4501953125,254.1248409559448,2018-04-26_2018-10-23,0.006308940673935338
1248,2018-06-02 00:00:00+00:00,7643.4501953125,241.41859890814754,2018-04-26_2018-10-23,0.013525250098900024
1249,2018-06-03 00:00:00+00:00,7720.25,245.65401292407995,2018-04-26_2018-10-23,0.010047792910929023
1250,2018-06-04 00:00:00+00:00,7514.47021484375,266.83108300374204,2018-04-26_2018-10-23,-0.026654549419545998
1251,2018-06-05 00:00:00+00:00,7633.759765625,271.06649701967444,2018-04-26_2018-10-23,0.015874645500039475
1252,2018-06-06 00:00:00+00:00,7653.97998046875,262.59566898780963,2018-04-26_2018-10-23,0.0026487884691894685
1253,2018-06-07 00:00:00+00:00,7678.240234375,254.1248409559448,2018-04-26_2018-10-23,0.003169625994339776
1254,2018-06-08 00:00:00+00:00,7624.919921875,249.88942694001238,2018-04-26_2018-10-23,-0.006944340222814116
1255,2018-06-09 00:00:00+00:00,7531.97998046875,224.4769428444179,2018-04-26_2018-10-23,-0.012188972783781797
1256,2018-06-10 00:00:00+00:00,6786.02001953125,304.94980914713375,2018-04-26_2018-10-23,-0.09903902597615181
1257,2018-06-11 00:00:00+00:00,6906.919921875,423.5414015932413,2018-04-26_2018-10-23,0.01781602500372542
1258,2018-06-12 00:00:00+00:00,6582.35986328125,338.83312127459305,2018-04-26_2018-10-23,-0.04699056341537006
1259,2018-06-13 00:00:00+00:00,6349.89990234375,393.89350348171445,2018-04-26_2018-10-23,-0.03531559589050191
1260,2018-06-14 00:00:00+00:00,6675.35009765625,351.5393633223903,2018-04-26_2018-10-23,0.05125280718084646
1261,2018-06-15 00:00:00+00:00,6456.580078125,288.00815308340407,2018-04-26_2018-10-23,-0.03277281585696326
1262,2018-06-16 00:00:00+00:00,6550.16015625,245.65401292407995,2018-04-26_2018-10-23,0.0144937531932812
1263,2018-06-17 00:00:00+00:00,6499.27001953125,232.94777087628273,2018-04-26_2018-10-23,-0.007769296552267031
1264,2018-06-18 00:00:00+00:00,6734.81982421875,292.24356709933653,2018-04-26_2018-10-23,0.03624250169321149
1265,2018-06-19 00:00:00+00:00,6769.93994140625,279.53732505153926,2018-04-26_2018-10-23,0.005214707758209996
1266,2018-06-20 00:00:00+00:00,6776.5498046875,288.00815308340407,2018-04-26_2018-10-23,0.0009763547887364272
1267,2018-06-21 00:00:00+00:00,6729.740234375,258.3602549718772,2018-04-26_2018-10-23,-0.006907581536569053
1268,2018-06-22 00:00:00+00:00,6083.68994140625,321.89146521086343,2018-04-26_2018-10-23,-0.09599929127557916
1269,2018-06-23 00:00:00+00:00,6162.47998046875,275.30191103560685,2018-04-26_2018-10-23,0.012951028047344507
1270,2018-06-24 00:00:00+00:00,6173.22998046875,321.89146521086343,2018-04-26_2018-10-23,0.0017444275736506814
1271,2018-06-25 00:00:00+00:00,6249.18017578125,313.42063717899856,2018-04-26_2018-10-23,0.012303153382069996
1272,2018-06-26 00:00:00+00:00,6093.669921875,275.30191103560685,2018-04-26_2018-10-23,-0.02488490482462504
1273,2018-06-27 00:00:00+00:00,6157.1298828125,266.83108300374204,2018-04-26_2018-10-23,0.010414079159373568
1274,2018-06-28 00:00:00+00:00,5903.43994140625,266.83108300374204,2018-04-26_2018-10-23,-0.041202629509963756
1275,2018-06-29 00:00:00+00:00,6218.2998046875,347.30394930645787,2018-04-26_2018-10-23,0.053334982045442424
1276,2018-06-30 00:00:00+00:00,6404.0,292.24356709933653,2018-04-26_2018-10-23,0.029863499854496375
1277,2018-07-01 00:00:00+00:00,6385.81982421875,258.3602549718772,2018-04-26_2018-10-23,-0.002838878166965959
1278,2018-07-02 00:00:00+00:00,6614.18017578125,283.77273906747166,2018-04-26_2018-10-23,0.03576053785551927
1279,2018-07-03 00:00:00+00:00,6529.58984375,283.77273906747166,2018-04-26_2018-10-23,-0.012789239147277752
1280,2018-07-04 00:00:00+00:00,6597.5498046875,275.30191103560685,2018-04-26_2018-10-23,0.010407998444580709
1281,2018-07-05 00:00:00+00:00,6639.14013671875,271.06649701967444,2018-04-26_2018-10-23,0.006303905732049259
